Site,CowTagID,LoggerID,Date_launched,Date_retrieved,Notes,date_launched,temp,date,time,logging,minTemp,maxTemp,meanTemp,rangeTemp,cvTemp
Varari,V20,345,2021-08-03T18:00:00Z,2021-08-11T14:00:00Z,NA,2021-08-03,26.95357143,2021-08-10,23:40:00,1,26.15,28.7834375,27.353268030662054,2.633437500000003,0.017413347484883504
Varari,V20,345,2021-08-03T18:00:00Z,2021-08-11T14:00:00Z,NA,2021-08-03,26.9225744,2021-08-11,00:00:00,1,26.15,28.7834375,27.353268030662054,2.633437500000003,0.017413347484883504
Varari,V20,345,2021-08-03T18:00:00Z,2021-08-11T14:00:00Z,NA,2021-08-03,26.89157738,2021-08-11,00:20:00,1,26.15,28.7834375,27.353268030662054,2.633437500000003,0.017413347484883504
Varari,V20,345,2021-08-03T18:00:00Z,2021-08-11T14:00:00Z,NA,2021-08-03,26.86058036,2021-08-11,00:40:00,1,26.15,28.7834375,27.353268030662054,2.633437500000003,0.017413347484883504
Varari,V20,345,2021-08-03T18:00:00Z,2021-08-11T14:00:00Z,NA,2021-08-03,26.81958333,2021-08-11,01:00:00,1,26.15,28.7834375,27.353268030662054,2.633437500000003,0.017413347484883504
Varari,V20,345,2021-08-03T18:00:00Z,2021-08-11T14:00:00Z,NA,2021-08-03,26.79858631,2021-08-11,01:20:00,1,26.15,28.7834375,27.353268030662054,2.633437500000003,0.017413347484883504
Varari,V20,345,2021-08-03T18:00:00Z,2021-08-11T14:00:00Z,NA,2021-08-03,26.74758929,2021-08-11,01:40:00,1,26.15,28.7834375,27.353268030662054,2.633437500000003,0.017413347484883504
Varari,V20,345,2021-08-03T18:00:00Z,2021-08-11T14:00:00Z,NA,2021-08-03,26.70659226,2021-08-11,02:00:00,1,26.15,28.7834375,27.353268030662054,2.633437500000003,0.017413347484883504
Varari,V20,345,2021-08-03T18:00:00Z,2021-08-11T14:00:00Z,NA,2021-08-03,26.67559524,2021-08-11,02:20:00,1,26.15,28.7834375,27.353268030662054,2.633437500000003,0.017413347484883504
Varari,V20,345,2021-08-03T18:00:00Z,2021-08-11T14:00:00Z,NA,2021-08-03,26.65459821,2021-08-11,02:40:00,1,26.15,28.7834375,27.353268030662054,2.633437500000003,0.017413347484883504
Varari,V20,345,2021-08-03T18:00:00Z,2021-08-11T14:00:00Z,NA,2021-08-03,26.63360119,2021-08-11,03:00:00,1,26.15,28.7834375,27.353268030662054,2.633437500000003,0.017413347484883504
Varari,V20,345,2021-08-03T18:00:00Z,2021-08-11T14:00:00Z,NA,2021-08-03,26.61260417,2021-08-11,03:20:00,1,26.15,28.7834375,27.353268030662054,2.633437500000003,0.017413347484883504
Varari,V20,345,2021-08-03T18:00:00Z,2021-08-11T14:00:00Z,NA,2021-08-03,26.59160714,2021-08-11,03:40:00,1,26.15,28.7834375,27.353268030662054,2.633437500000003,0.017413347484883504
Varari,V20,345,2021-08-03T18:00:00Z,2021-08-11T14:00:00Z,NA,2021-08-03,26.57061012,2021-08-11,04:00:00,1,26.15,28.7834375,27.353268030662054,2.633437500000003,0.017413347484883504
Varari,V20,345,2021-08-03T18:00:00Z,2021-08-11T14:00:00Z,NA,2021-08-03,26.5496131,2021-08-11,04:20:00,1,26.15,28.7834375,27.353268030662054,2.633437500000003,0.017413347484883504
Varari,V20,345,2021-08-03T18:00:00Z,2021-08-11T14:00:00Z,NA,2021-08-03,26.51861607,2021-08-11,04:40:00,1,26.15,28.7834375,27.353268030662054,2.633437500000003,0.017413347484883504
Varari,V20,345,2021-08-03T18:00:00Z,2021-08-11T14:00:00Z,NA,2021-08-03,26.50761905,2021-08-11,05:00:00,1,26.15,28.7834375,27.353268030662054,2.633437500000003,0.017413347484883504
Varari,V20,345,2021-08-03T18:00:00Z,2021-08-11T14:00:00Z,NA,2021-08-03,26.48662202,2021-08-11,05:20:00,1,26.15,28.7834375,27.353268030662054,2.633437500000003,0.017413347484883504
Varari,V20,345,2021-08-03T18:00:00Z,2021-08-11T14:00:00Z,NA,2021-08-03,26.465625,2021-08-11,05:40:00,1,26.15,28.7834375,27.353268030662054,2.633437500000003,0.017413347484883504
Varari,V20,345,2021-08-03T18:00:00Z,2021-08-11T14:00:00Z,NA,2021-08-03,26.43462798,2021-08-11,06:00:00,1,26.15,28.7834375,27.353268030662054,2.633437500000003,0.017413347484883504
Varari,V20,345,2021-08-03T18:00:00Z,2021-08-11T14:00:00Z,NA,2021-08-03,26.39363095,2021-08-11,06:20:00,1,26.15,28.7834375,27.353268030662054,2.633437500000003,0.017413347484883504
Varari,V20,345,2021-08-03T18:00:00Z,2021-08-11T14:00:00Z,NA,2021-08-03,26.38263393,2021-08-11,06:40:00,1,26.15,28.7834375,27.353268030662054,2.633437500000003,0.017413347484883504
Varari,V20,345,2021-08-03T18:00:00Z,2021-08-11T14:00:00Z,NA,2021-08-03,26.3616369,2021-08-11,07:00:00,1,26.15,28.7834375,27.353268030662054,2.633437500000003,0.017413347484883504
Varari,V20,345,2021-08-03T18:00:00Z,2021-08-11T14:00:00Z,NA,2021-08-03,26.33063988,2021-08-11,07:20:00,1,26.15,28.7834375,27.353268030662054,2.633437500000003,0.017413347484883504
Varari,V20,345,2021-08-03T18:00:00Z,2021-08-11T14:00:00Z,NA,2021-08-03,26.48964286,2021-08-11,07:40:00,1,26.15,28.7834375,27.353268030662054,2.633437500000003,0.017413347484883504
Varari,V20,345,2021-08-03T18:00:00Z,2021-08-11T14:00:00Z,NA,2021-08-03,26.39864583,2021-08-11,08:00:00,1,26.15,28.7834375,27.353268030662054,2.633437500000003,0.017413347484883504
Varari,V20,345,2021-08-03T18:00:00Z,2021-08-11T14:00:00Z,NA,2021-08-03,26.38764881,2021-08-11,08:20:00,1,26.15,28.7834375,27.353268030662054,2.633437500000003,0.017413347484883504
Varari,V20,345,2021-08-03T18:00:00Z,2021-08-11T14:00:00Z,NA,2021-08-03,26.50665179,2021-08-11,08:40:00,1,26.15,28.7834375,27.353268030662054,2.633437500000003,0.017413347484883504
Varari,V20,345,2021-08-03T18:00:00Z,2021-08-11T14:00:00Z,NA,2021-08-03,26.61565476,2021-08-11,09:00:00,1,26.15,28.7834375,27.353268030662054,2.633437500000003,0.017413347484883504
Varari,V20,345,2021-08-03T18:00:00Z,2021-08-11T14:00:00Z,NA,2021-08-03,26.90465774,2021-08-11,09:20:00,1,26.15,28.7834375,27.353268030662054,2.633437500000003,0.017413347484883504
Varari,V20,345,2021-08-03T18:00:00Z,2021-08-11T14:00:00Z,NA,2021-08-03,26.77366071,2021-08-11,09:40:00,1,26.15,28.7834375,27.353268030662054,2.633437500000003,0.017413347484883504
Varari,V20,345,2021-08-03T18:00:00Z,2021-08-11T14:00:00Z,NA,2021-08-03,26.78266369,2021-08-11,10:00:00,1,26.15,28.7834375,27.353268030662054,2.633437500000003,0.017413347484883504
Varari,V20,345,2021-08-03T18:00:00Z,2021-08-11T14:00:00Z,NA,2021-08-03,26.77166667,2021-08-11,10:20:00,1,26.15,28.7834375,27.353268030662054,2.633437500000003,0.017413347484883504
Varari,V20,345,2021-08-03T18:00:00Z,2021-08-11T14:00:00Z,NA,2021-08-03,26.80066964,2021-08-11,10:40:00,1,26.15,28.7834375,27.353268030662054,2.633437500000003,0.017413347484883504
Varari,V20,345,2021-08-03T18:00:00Z,2021-08-11T14:00:00Z,NA,2021-08-03,26.86967262,2021-08-11,11:00:00,1,26.15,28.7834375,27.353268030662054,2.633437500000003,0.017413347484883504
Varari,V20,345,2021-08-03T18:00:00Z,2021-08-11T14:00:00Z,NA,2021-08-03,26.9586756,2021-08-11,11:20:00,1,26.15,28.7834375,27.353268030662054,2.633437500000003,0.017413347484883504
Varari,V20,345,2021-08-03T18:00:00Z,2021-08-11T14:00:00Z,NA,2021-08-03,27.04767857,2021-08-11,11:40:00,1,26.15,28.7834375,27.353268030662054,2.633437500000003,0.017413347484883504
Varari,V20,345,2021-08-03T18:00:00Z,2021-08-11T14:00:00Z,NA,2021-08-03,27.15668155,2021-08-11,12:00:00,1,26.15,28.7834375,27.353268030662054,2.633437500000003,0.017413347484883504
Varari,V20,345,2021-08-03T18:00:00Z,2021-08-11T14:00:00Z,NA,2021-08-03,27.19568452,2021-08-11,12:20:00,1,26.15,28.7834375,27.353268030662054,2.633437500000003,0.017413347484883504
Varari,V20,345,2021-08-03T18:00:00Z,2021-08-11T14:00:00Z,NA,2021-08-03,27.1646875,2021-08-11,12:40:00,1,26.15,28.7834375,27.353268030662054,2.633437500000003,0.017413347484883504
Varari,V20,345,2021-08-03T18:00:00Z,2021-08-11T14:00:00Z,NA,2021-08-03,27.18369048,2021-08-11,13:00:00,1,26.15,28.7834375,27.353268030662054,2.633437500000003,0.017413347484883504
Varari,V20,345,2021-08-03T18:00:00Z,2021-08-11T14:00:00Z,NA,2021-08-03,27.22269345,2021-08-11,13:20:00,1,26.15,28.7834375,27.353268030662054,2.633437500000003,0.017413347484883504
Varari,V20,345,2021-08-03T18:00:00Z,2021-08-11T14:00:00Z,NA,2021-08-03,27.27169643,2021-08-11,13:40:00,1,26.15,28.7834375,27.353268030662054,2.633437500000003,0.017413347484883504
Varari,V8,515,2021-08-11T18:00:00Z,2022-03-14T08:00:00Z,NA,2021-08-11,27.68,2021-08-11,18:20:00,1,26.18,29.1090611,27.472256351492096,2.929061100000002,0.018436714120620742
Varari,V8,515,2021-08-11T18:00:00Z,2022-03-14T08:00:00Z,NA,2021-08-11,27.66,2021-08-11,18:40:00,1,26.18,29.1090611,27.472256351492096,2.929061100000002,0.018436714120620742
Varari,V8,515,2021-08-11T18:00:00Z,2022-03-14T08:00:00Z,NA,2021-08-11,27.64,2021-08-11,19:00:00,1,26.18,29.1090611,27.472256351492096,2.929061100000002,0.018436714120620742
Varari,V8,515,2021-08-11T18:00:00Z,2022-03-14T08:00:00Z,NA,2021-08-11,27.61,2021-08-11,19:20:00,1,26.18,29.1090611,27.472256351492096,2.929061100000002,0.018436714120620742
Varari,V8,515,2021-08-11T18:00:00Z,2022-03-14T08:00:00Z,NA,2021-08-11,27.57,2021-08-11,19:40:00,1,26.18,29.1090611,27.472256351492096,2.929061100000002,0.018436714120620742
Varari,V8,515,2021-08-11T18:00:00Z,2022-03-14T08:00:00Z,NA,2021-08-11,27.53,2021-08-11,20:00:00,1,26.18,29.1090611,27.472256351492096,2.929061100000002,0.018436714120620742
Varari,V8,515,2021-08-11T18:00:00Z,2022-03-14T08:00:00Z,NA,2021-08-11,27.51,2021-08-11,20:20:00,1,26.18,29.1090611,27.472256351492096,2.929061100000002,0.018436714120620742
Varari,V8,515,2021-08-11T18:00:00Z,2022-03-14T08:00:00Z,NA,2021-08-11,27.46,2021-08-11,20:40:00,1,26.18,29.1090611,27.472256351492096,2.929061100000002,0.018436714120620742
Varari,V8,515,2021-08-11T18:00:00Z,2022-03-14T08:00:00Z,NA,2021-08-11,27.46,2021-08-11,21:00:00,1,26.18,29.1090611,27.472256351492096,2.929061100000002,0.018436714120620742
Varari,V8,515,2021-08-11T18:00:00Z,2022-03-14T08:00:00Z,NA,2021-08-11,27.43,2021-08-11,21:20:00,1,26.18,29.1090611,27.472256351492096,2.929061100000002,0.018436714120620742
Varari,V8,515,2021-08-11T18:00:00Z,2022-03-14T08:00:00Z,NA,2021-08-11,27.41,2021-08-11,21:40:00,1,26.18,29.1090611,27.472256351492096,2.929061100000002,0.018436714120620742
Varari,V8,515,2021-08-11T18:00:00Z,2022-03-14T08:00:00Z,NA,2021-08-11,27.41,2021-08-11,22:00:00,1,26.18,29.1090611,27.472256351492096,2.929061100000002,0.018436714120620742
Varari,V8,515,2021-08-11T18:00:00Z,2022-03-14T08:00:00Z,NA,2021-08-11,27.37,2021-08-11,22:20:00,1,26.18,29.1090611,27.472256351492096,2.929061100000002,0.018436714120620742
Varari,V8,515,2021-08-11T18:00:00Z,2022-03-14T08:00:00Z,NA,2021-08-11,27.34,2021-08-11,22:40:00,1,26.18,29.1090611,27.472256351492096,2.929061100000002,0.018436714120620742
Varari,V8,515,2021-08-11T18:00:00Z,2022-03-14T08:00:00Z,NA,2021-08-11,27.32,2021-08-11,23:00:00,1,26.18,29.1090611,27.472256351492096,2.929061100000002,0.018436714120620742
Varari,V8,515,2021-08-11T18:00:00Z,2022-03-14T08:00:00Z,NA,2021-08-11,27.3,2021-08-11,23:20:00,1,26.18,29.1090611,27.472256351492096,2.929061100000002,0.018436714120620742
Varari,V8,515,2021-08-11T18:00:00Z,2022-03-14T08:00:00Z,NA,2021-08-11,27.26,2021-08-11,23:40:00,1,26.18,29.1090611,27.472256351492096,2.929061100000002,0.018436714120620742
Varari,V8,515,2021-08-11T18:00:00Z,2022-03-14T08:00:00Z,NA,2021-08-11,27.22,2021-08-12,00:00:00,1,26.18,29.1090611,27.472256351492096,2.929061100000002,0.018436714120620742
Varari,V8,515,2021-08-11T18:00:00Z,2022-03-14T08:00:00Z,NA,2021-08-11,27.2,2021-08-12,00:20:00,1,26.18,29.1090611,27.472256351492096,2.929061100000002,0.018436714120620742
Varari,V8,515,2021-08-11T18:00:00Z,2022-03-14T08:00:00Z,NA,2021-08-11,27.15,2021-08-12,00:40:00,1,26.18,29.1090611,27.472256351492096,2.929061100000002,0.018436714120620742
Varari,V8,515,2021-08-11T18:00:00Z,2022-03-14T08:00:00Z,NA,2021-08-11,27.12,2021-08-12,01:00:00,1,26.18,29.1090611,27.472256351492096,2.929061100000002,0.018436714120620742
Varari,V8,515,2021-08-11T18:00:00Z,2022-03-14T08:00:00Z,NA,2021-08-11,27.08,2021-08-12,01:20:00,1,26.18,29.1090611,27.472256351492096,2.929061100000002,0.018436714120620742
Varari,V8,515,2021-08-11T18:00:00Z,2022-03-14T08:00:00Z,NA,2021-08-11,27.06,2021-08-12,01:40:00,1,26.18,29.1090611,27.472256351492096,2.929061100000002,0.018436714120620742
Varari,V8,515,2021-08-11T18:00:00Z,2022-03-14T08:00:00Z,NA,2021-08-11,27.03,2021-08-12,02:00:00,1,26.18,29.1090611,27.472256351492096,2.929061100000002,0.018436714120620742
Varari,V8,515,2021-08-11T18:00:00Z,2022-03-14T08:00:00Z,NA,2021-08-11,27.01,2021-08-12,02:20:00,1,26.18,29.1090611,27.472256351492096,2.929061100000002,0.018436714120620742
Varari,V8,515,2021-08-11T18:00:00Z,2022-03-14T08:00:00Z,NA,2021-08-11,26.97,2021-08-12,02:40:00,1,26.18,29.1090611,27.472256351492096,2.929061100000002,0.018436714120620742
Varari,V8,515,2021-08-11T18:00:00Z,2022-03-14T08:00:00Z,NA,2021-08-11,26.95,2021-08-12,03:00:00,1,26.18,29.1090611,27.472256351492096,2.929061100000002,0.018436714120620742
Varari,V8,515,2021-08-11T18:00:00Z,2022-03-14T08:00:00Z,NA,2021-08-11,26.94,2021-08-12,03:20:00,1,26.18,29.1090611,27.472256351492096,2.929061100000002,0.018436714120620742
Varari,V8,515,2021-08-11T18:00:00Z,2022-03-14T08:00:00Z,NA,2021-08-11,26.93,2021-08-12,03:40:00,1,26.18,29.1090611,27.472256351492096,2.929061100000002,0.018436714120620742
Varari,V8,515,2021-08-11T18:00:00Z,2022-03-14T08:00:00Z,NA,2021-08-11,26.92,2021-08-12,04:00:00,1,26.18,29.1090611,27.472256351492096,2.929061100000002,0.018436714120620742
Varari,V8,515,2021-08-11T18:00:00Z,2022-03-14T08:00:00Z,NA,2021-08-11,26.9,2021-08-12,04:20:00,1,26.18,29.1090611,27.472256351492096,2.929061100000002,0.018436714120620742
Varari,V8,515,2021-08-11T18:00:00Z,2022-03-14T08:00:00Z,NA,2021-08-11,26.89,2021-08-12,04:40:00,1,26.18,29.1090611,27.472256351492096,2.929061100000002,0.018436714120620742
Varari,V8,515,2021-08-11T18:00:00Z,2022-03-14T08:00:00Z,NA,2021-08-11,26.89,2021-08-12,05:00:00,1,26.18,29.1090611,27.472256351492096,2.929061100000002,0.018436714120620742
Varari,V8,515,2021-08-11T18:00:00Z,2022-03-14T08:00:00Z,NA,2021-08-11,26.86,2021-08-12,05:20:00,1,26.18,29.1090611,27.472256351492096,2.929061100000002,0.018436714120620742
Varari,V8,515,2021-08-11T18:00:00Z,2022-03-14T08:00:00Z,NA,2021-08-11,26.8,2021-08-12,05:40:00,1,26.18,29.1090611,27.472256351492096,2.929061100000002,0.018436714120620742
Varari,V8,515,2021-08-11T18:00:00Z,2022-03-14T08:00:00Z,NA,2021-08-11,26.77,2021-08-12,06:00:00,1,26.18,29.1090611,27.472256351492096,2.929061100000002,0.018436714120620742
Varari,V8,515,2021-08-11T18:00:00Z,2022-03-14T08:00:00Z,NA,2021-08-11,26.72,2021-08-12,06:20:00,1,26.18,29.1090611,27.472256351492096,2.929061100000002,0.018436714120620742
Varari,V8,515,2021-08-11T18:00:00Z,2022-03-14T08:00:00Z,NA,2021-08-11,26.72,2021-08-12,06:40:00,1,26.18,29.1090611,27.472256351492096,2.929061100000002,0.018436714120620742
Varari,V8,515,2021-08-11T18:00:00Z,2022-03-14T08:00:00Z,NA,2021-08-11,26.71,2021-08-12,07:00:00,1,26.18,29.1090611,27.472256351492096,2.929061100000002,0.018436714120620742
Varari,V8,515,2021-08-11T18:00:00Z,2022-03-14T08:00:00Z,NA,2021-08-11,26.71,2021-08-12,07:20:00,1,26.18,29.1090611,27.472256351492096,2.929061100000002,0.018436714120620742
Varari,V8,515,2021-08-11T18:00:00Z,2022-03-14T08:00:00Z,NA,2021-08-11,26.72,2021-08-12,07:40:00,1,26.18,29.1090611,27.472256351492096,2.929061100000002,0.018436714120620742
Varari,V8,515,2021-08-11T18:00:00Z,2022-03-14T08:00:00Z,NA,2021-08-11,26.74,2021-08-12,08:00:00,1,26.18,29.1090611,27.472256351492096,2.929061100000002,0.018436714120620742
Varari,V8,515,2021-08-11T18:00:00Z,2022-03-14T08:00:00Z,NA,2021-08-11,26.77,2021-08-12,08:20:00,1,26.18,29.1090611,27.472256351492096,2.929061100000002,0.018436714120620742
Varari,V8,515,2021-08-11T18:00:00Z,2022-03-14T08:00:00Z,NA,2021-08-11,26.79,2021-08-12,08:40:00,1,26.18,29.1090611,27.472256351492096,2.929061100000002,0.018436714120620742
Varari,V8,515,2021-08-11T18:00:00Z,2022-03-14T08:00:00Z,NA,2021-08-11,26.86,2021-08-12,09:00:00,1,26.18,29.1090611,27.472256351492096,2.929061100000002,0.018436714120620742
Varari,V8,515,2021-08-11T18:00:00Z,2022-03-14T08:00:00Z,NA,2021-08-11,26.9,2021-08-12,09:20:00,1,26.18,29.1090611,27.472256351492096,2.929061100000002,0.018436714120620742
Varari,V8,515,2021-08-11T18:00:00Z,2022-03-14T08:00:00Z,NA,2021-08-11,26.93,2021-08-12,09:40:00,1,26.18,29.1090611,27.472256351492096,2.929061100000002,0.018436714120620742
Varari,V8,515,2021-08-11T18:00:00Z,2022-03-14T08:00:00Z,NA,2021-08-11,26.97,2021-08-12,10:00:00,1,26.18,29.1090611,27.472256351492096,2.929061100000002,0.018436714120620742
Varari,V8,515,2021-08-11T18:00:00Z,2022-03-14T08:00:00Z,NA,2021-08-11,27.11,2021-08-12,10:20:00,1,26.18,29.1090611,27.472256351492096,2.929061100000002,0.018436714120620742
Varari,V8,515,2021-08-11T18:00:00Z,2022-03-14T08:00:00Z,NA,2021-08-11,27.44,2021-08-12,10:40:00,1,26.18,29.1090611,27.472256351492096,2.929061100000002,0.018436714120620742
Varari,V8,515,2021-08-11T18:00:00Z,2022-03-14T08:00:00Z,NA,2021-08-11,27.28,2021-08-12,11:00:00,1,26.18,29.1090611,27.472256351492096,2.929061100000002,0.018436714120620742
Varari,V8,515,2021-08-11T18:00:00Z,2022-03-14T08:00:00Z,NA,2021-08-11,27.33,2021-08-12,11:20:00,1,26.18,29.1090611,27.472256351492096,2.929061100000002,0.018436714120620742
Varari,V8,515,2021-08-11T18:00:00Z,2022-03-14T08:00:00Z,NA,2021-08-11,27.39,2021-08-12,11:40:00,1,26.18,29.1090611,27.472256351492096,2.929061100000002,0.018436714120620742
Varari,V8,515,2021-08-11T18:00:00Z,2022-03-14T08:00:00Z,NA,2021-08-11,27.47,2021-08-12,12:00:00,1,26.18,29.1090611,27.472256351492096,2.929061100000002,0.018436714120620742
Varari,V8,515,2021-08-11T18:00:00Z,2022-03-14T08:00:00Z,NA,2021-08-11,27.52,2021-08-12,12:20:00,1,26.18,29.1090611,27.472256351492096,2.929061100000002,0.018436714120620742
Varari,V8,515,2021-08-11T18:00:00Z,2022-03-14T08:00:00Z,NA,2021-08-11,27.57,2021-08-12,12:40:00,1,26.18,29.1090611,27.472256351492096,2.929061100000002,0.018436714120620742
Varari,V8,515,2021-08-11T18:00:00Z,2022-03-14T08:00:00Z,NA,2021-08-11,27.89,2021-08-12,13:00:00,1,26.18,29.1090611,27.472256351492096,2.929061100000002,0.018436714120620742
Varari,V8,515,2021-08-11T18:00:00Z,2022-03-14T08:00:00Z,NA,2021-08-11,27.95,2021-08-12,13:20:00,1,26.18,29.1090611,27.472256351492096,2.929061100000002,0.018436714120620742
Varari,V8,515,2021-08-11T18:00:00Z,2022-03-14T08:00:00Z,NA,2021-08-11,28.06,2021-08-12,13:40:00,1,26.18,29.1090611,27.472256351492096,2.929061100000002,0.018436714120620742
Varari,V8,515,2021-08-11T18:00:00Z,2022-03-14T08:00:00Z,NA,2021-08-11,28.16,2021-08-12,14:00:00,1,26.18,29.1090611,27.472256351492096,2.929061100000002,0.018436714120620742
Varari,V8,515,2021-08-11T18:00:00Z,2022-03-14T08:00:00Z,NA,2021-08-11,28.16,2021-08-12,14:20:00,1,26.18,29.1090611,27.472256351492096,2.929061100000002,0.018436714120620742
Varari,V8,515,2021-08-11T18:00:00Z,2022-03-14T08:00:00Z,NA,2021-08-11,28.26,2021-08-12,14:40:00,1,26.18,29.1090611,27.472256351492096,2.929061100000002,0.018436714120620742
Varari,V8,515,2021-08-11T18:00:00Z,2022-03-14T08:00:00Z,NA,2021-08-11,28.2,2021-08-12,15:00:00,1,26.18,29.1090611,27.472256351492096,2.929061100000002,0.018436714120620742
Varari,V8,515,2021-08-11T18:00:00Z,2022-03-14T08:00:00Z,NA,2021-08-11,28.2,2021-08-12,15:20:00,1,26.18,29.1090611,27.472256351492096,2.929061100000002,0.018436714120620742
Varari,V8,515,2021-08-11T18:00:00Z,2022-03-14T08:00:00Z,NA,2021-08-11,28.15,2021-08-12,15:40:00,1,26.18,29.1090611,27.472256351492096,2.929061100000002,0.018436714120620742
Varari,V8,515,2021-08-11T18:00:00Z,2022-03-14T08:00:00Z,NA,2021-08-11,28.1,2021-08-12,16:00:00,1,26.18,29.1090611,27.472256351492096,2.929061100000002,0.018436714120620742
Varari,V8,515,2021-08-11T18:00:00Z,2022-03-14T08:00:00Z,NA,2021-08-11,28.06,2021-08-12,16:20:00,1,26.18,29.1090611,27.472256351492096,2.929061100000002,0.018436714120620742
Varari,V8,515,2021-08-11T18:00:00Z,2022-03-14T08:00:00Z,NA,2021-08-11,27.97,2021-08-12,16:40:00,1,26.18,29.1090611,27.472256351492096,2.929061100000002,0.018436714120620742
Varari,V8,515,2021-08-11T18:00:00Z,2022-03-14T08:00:00Z,NA,2021-08-11,27.89,2021-08-12,17:00:00,1,26.18,29.1090611,27.472256351492096,2.929061100000002,0.018436714120620742
Varari,V8,515,2021-08-11T18:00:00Z,2022-03-14T08:00:00Z,NA,2021-08-11,27.87,2021-08-12,17:20:00,1,26.18,29.1090611,27.472256351492096,2.929061100000002,0.018436714120620742
Varari,V8,515,2021-08-11T18:00:00Z,2022-03-14T08:00:00Z,NA,2021-08-11,27.78,2021-08-12,17:40:00,1,26.18,29.1090611,27.472256351492096,2.929061100000002,0.018436714120620742
Varari,V8,515,2021-08-11T18:00:00Z,2022-03-14T08:00:00Z,NA,2021-08-11,27.7,2021-08-12,18:00:00,1,26.18,29.1090611,27.472256351492096,2.929061100000002,0.018436714120620742
Varari,V8,515,2021-08-11T18:00:00Z,2022-03-14T08:00:00Z,NA,2021-08-11,27.65,2021-08-12,18:20:00,1,26.18,29.1090611,27.472256351492096,2.929061100000002,0.018436714120620742
Varari,V8,515,2021-08-11T18:00:00Z,2022-03-14T08:00:00Z,NA,2021-08-11,27.6,2021-08-12,18:40:00,1,26.18,29.1090611,27.472256351492096,2.929061100000002,0.018436714120620742
Varari,V8,515,2021-08-11T18:00:00Z,2022-03-14T08:00:00Z,NA,2021-08-11,27.55,2021-08-12,19:00:00,1,26.18,29.1090611,27.472256351492096,2.929061100000002,0.018436714120620742
Varari,V8,515,2021-08-11T18:00:00Z,2022-03-14T08:00:00Z,NA,2021-08-11,27.47,2021-08-12,19:20:00,1,26.18,29.1090611,27.472256351492096,2.929061100000002,0.018436714120620742
Varari,V8,515,2021-08-11T18:00:00Z,2022-03-14T08:00:00Z,NA,2021-08-11,27.44,2021-08-12,19:40:00,1,26.18,29.1090611,27.472256351492096,2.929061100000002,0.018436714120620742
Varari,V8,515,2021-08-11T18:00:00Z,2022-03-14T08:00:00Z,NA,2021-08-11,27.39,2021-08-12,20:00:00,1,26.18,29.1090611,27.472256351492096,2.929061100000002,0.018436714120620742
Varari,V8,515,2021-08-11T18:00:00Z,2022-03-14T08:00:00Z,NA,2021-08-11,27.29,2021-08-12,20:20:00,1,26.18,29.1090611,27.472256351492096,2.929061100000002,0.018436714120620742
Varari,V8,515,2021-08-11T18:00:00Z,2022-03-14T08:00:00Z,NA,2021-08-11,27.26,2021-08-12,20:40:00,1,26.18,29.1090611,27.472256351492096,2.929061100000002,0.018436714120620742
Varari,V8,515,2021-08-11T18:00:00Z,2022-03-14T08:00:00Z,NA,2021-08-11,27.22,2021-08-12,21:00:00,1,26.18,29.1090611,27.472256351492096,2.929061100000002,0.018436714120620742
Varari,V8,515,2021-08-11T18:00:00Z,2022-03-14T08:00:00Z,NA,2021-08-11,27.22,2021-08-12,21:20:00,1,26.18,29.1090611,27.472256351492096,2.929061100000002,0.018436714120620742
Varari,V8,515,2021-08-11T18:00:00Z,2022-03-14T08:00:00Z,NA,2021-08-11,27.2,2021-08-12,21:40:00,1,26.18,29.1090611,27.472256351492096,2.929061100000002,0.018436714120620742
Varari,V8,515,2021-08-11T18:00:00Z,2022-03-14T08:00:00Z,NA,2021-08-11,27.17,2021-08-12,22:00:00,1,26.18,29.1090611,27.472256351492096,2.929061100000002,0.018436714120620742
Varari,V8,515,2021-08-11T18:00:00Z,2022-03-14T08:00:00Z,NA,2021-08-11,27.15,2021-08-12,22:20:00,1,26.18,29.1090611,27.472256351492096,2.929061100000002,0.018436714120620742
Varari,V8,515,2021-08-11T18:00:00Z,2022-03-14T08:00:00Z,NA,2021-08-11,27.11,2021-08-12,22:40:00,1,26.18,29.1090611,27.472256351492096,2.929061100000002,0.018436714120620742
Varari,V8,515,2021-08-11T18:00:00Z,2022-03-14T08:00:00Z,NA,2021-08-11,27.08,2021-08-12,23:00:00,1,26.18,29.1090611,27.472256351492096,2.929061100000002,0.018436714120620742
Varari,V8,515,2021-08-11T18:00:00Z,2022-03-14T08:00:00Z,NA,2021-08-11,27.07,2021-08-12,23:20:00,1,26.18,29.1090611,27.472256351492096,2.929061100000002,0.018436714120620742
Varari,V8,515,2021-08-11T18:00:00Z,2022-03-14T08:00:00Z,NA,2021-08-11,27.08,2021-08-12,23:40:00,1,26.18,29.1090611,27.472256351492096,2.929061100000002,0.018436714120620742
Varari,V8,515,2021-08-11T18:00:00Z,2022-03-14T08:00:00Z,NA,2021-08-11,27.06,2021-08-13,00:00:00,1,26.18,29.1090611,27.472256351492096,2.929061100000002,0.018436714120620742
Varari,V8,515,2021-08-11T18:00:00Z,2022-03-14T08:00:00Z,NA,2021-08-11,27.06,2021-08-13,00:20:00,1,26.18,29.1090611,27.472256351492096,2.929061100000002,0.018436714120620742
